CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,NOMBRE,ALCALDIA,OID
0901700010371029,09,017,0001,0371,029,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1499
0901700010526042,09,017,0001,0526,042,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1500
0901700010371025,09,017,0001,0371,025,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1501
0901700010526046,09,017,0001,0526,046,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1502
0901700010526044,09,017,0001,0526,044,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1503
0901700010371031,09,017,0001,0371,031,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1504
0901700010526043,09,017,0001,0526,043,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1505
0901700010884038,09,017,0001,0884,038,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1506
0901700010884039,09,017,0001,0884,039,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1507
0901700011327019,09,017,0001,1327,019,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1508
0901700011007013,09,017,0001,1007,013,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1509
0901700011007019,09,017,0001,1007,019,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1510
0901700010884042,09,017,0001,0884,042,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1511
0901700011312005,09,017,0001,1312,005,Urbana,Típica,Unidad Habitacional_REC,Venustiano Carranza,1512
0901700010884051,09,017,0001,0884,051,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1513
0901700011312003,09,017,0001,1312,003,Urbana,Típica,Unidad Habitacional_REC,Venustiano Carranza,1514
0901700010884043,09,017,0001,0884,043,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1515
0901700010884044,09,017,0001,0884,044,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1516
0901700010884041,09,017,0001,0884,041,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1517
0901700010738023,09,017,0001,0738,023,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1518
0901700010884045,09,017,0001,0884,045,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1519
0901700010738022,09,017,0001,0738,022,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1520
0901700010884052,09,017,0001,0884,052,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1521
0901700011365022,09,017,0001,1365,022,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1522
0901700010742011,09,017,0001,0742,011,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1523
0901700010884040,09,017,0001,0884,040,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1524
0901700010742010,09,017,0001,0742,010,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1525
0901700010884048,09,017,0001,0884,048,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1526
0901700011365024,09,017,0001,1365,024,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1527
0901700010615021,09,017,0001,0615,021,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1528
0901700010884050,09,017,0001,0884,050,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1529
0901700011365023,09,017,0001,1365,023,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1530
0901700010615020,09,017,0001,0615,020,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1531
0901700010884046,09,017,0001,0884,046,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1532
0901700010738019,09,017,0001,0738,019,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1533
0901700010884047,09,017,0001,0884,047,Urbana,Contenida,Unidad Habitacional,Venustiano Carranza,1534
0901700011350027,09,017,0001,1350,027,Urbana,Contenedora,Unidad Habitacional,Venustiano Carranza,1535
0901700010691015,09,017,0001,0691,015,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1536
0901700010615017,09,017,0001,0615,017,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1537
0901700010615001,09,017,0001,0615,001,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1538
0901700010615019,09,017,0001,0615,019,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1539
0901700010615018,09,017,0001,0615,018,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1540
0901700010812001,09,017,0001,0812,001,Urbana,Típica,Unidad Habitacional_REC,Venustiano Carranza,1541
0901700010583006,09,017,0001,0583,006,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1542
0901700010583020,09,017,0001,0583,020,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1543
0901700011098006,09,017,0001,1098,006,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1544
0901700010992018,09,017,0001,0992,018,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1545
0901700011098025,09,017,0001,1098,025,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1546
0901700010992015,09,017,0001,0992,015,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1547
0901700010992014,09,017,0001,0992,014,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1548
0901700010992017,09,017,0001,0992,017,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1549
0901700010992016,09,017,0001,0992,016,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1550
090170001094A010,09,017,0001,094A,010,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1551
090170001094A009,09,017,0001,094A,009,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1552
0901700010973014,09,017,0001,0973,014,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1553
0901700010973013,09,017,0001,0973,013,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1554
0901700010776003,09,017,0001,0776,003,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1555
0901700010742012,09,017,0001,0742,012,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1556
0901700010935059,09,017,0001,0935,059,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1557
0901700011365025,09,017,0001,1365,025,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1558
0901700010935038,09,017,0001,0935,038,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1559
0901700011505011,09,017,0001,1505,011,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1560
0901700011454023,09,017,0001,1454,023,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1561
0901700011505013,09,017,0001,1505,013,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1562
0901700011505012,09,017,0001,1505,012,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1563
090170001144A032,09,017,0001,144A,032,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1564
0901700011384010,09,017,0001,1384,010,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1565
0901700011454012,09,017,0001,1454,012,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1566
090170001144A033,09,017,0001,144A,033,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1567
0901700011079012,09,017,0001,1079,012,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1568
090170001137A025,09,017,0001,137A,025,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1569
0901700011454032,09,017,0001,1454,032,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1570
0901700011346025,09,017,0001,1346,025,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1571
0901700011384009,09,017,0001,1384,009,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1572
0901700010935060,09,017,0001,0935,060,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1573
090170001137A026,09,017,0001,137A,026,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1574
0901700011257012,09,017,0001,1257,012,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1575
0901700011149015,09,017,0001,1149,015,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1576
0901700011454032,09,017,0001,1454,032,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1577
0901700011257015,09,017,0001,1257,015,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1578
0901700011257013,09,017,0001,1257,013,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1579
0901700010738016,09,017,0001,0738,016,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1580
090170001144A037,09,017,0001,144A,037,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1581
0901700010583008,09,017,0001,0583,008,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1582
090170001144A043,09,017,0001,144A,043,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1583
0901700010742013,09,017,0001,0742,013,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1584
0901700010738017,09,017,0001,0738,017,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1585
0901700010973020,09,017,0001,0973,020,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1586
0901700010507018,09,017,0001,0507,018,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1587
0901700010973019,09,017,0001,0973,019,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1588
0901700010691009,09,017,0001,0691,009,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1589
0901700010973022,09,017,0001,0973,022,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1590
090170001151A031,09,017,0001,151A,031,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1591
0901700010583009,09,017,0001,0583,009,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1592
0901700010973021,09,017,0001,0973,021,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1593
090170001151A004,09,017,0001,151A,004,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1594
0901700010371016,09,017,0001,0371,016,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1595
0901700010032028,09,017,0001,0032,028,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1596
090170001151A032,09,017,0001,151A,032,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1597
0901700011505041,09,017,0001,1505,041,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1598
0901700010032012,09,017,0001,0032,012,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1599
0901700011505040,09,017,0001,1505,040,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1600
090170001151A003,09,017,0001,151A,003,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1601
0901700010032012,09,017,0001,0032,012,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1602
090170001151A002,09,017,0001,151A,002,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1603
0901700010390003,09,017,0001,0390,003,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1604
0901700010935019,09,017,0001,0935,019,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1605
0901700010935018,09,017,0001,0935,018,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1606
0901700010935022,09,017,0001,0935,022,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1607
0901700010935021,09,017,0001,0935,021,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1608
0901700011115032,09,017,0001,1115,032,Urbana,Contenedora,Unidad Habitacional_REC,Venustiano Carranza,1609
0901700010776023,09,017,0001,0776,023,Urbana,Edificio-Manzana,Unidad Habitacional,Venustiano Carranza,1610
