CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,OID,NUM_EST
0900900360238003,9,9,36,0238,3,Urbana,Típica,23109,0
0900900360238004,9,9,36,0238,4,Urbana,Típica,22532,0
0900900360238005,9,9,36,0238,5,Urbana,Típica,22531,0
0900900360238006,9,9,36,0238,6,Urbana,Típica,23114,0
0900900360238007,9,9,36,0238,7,Urbana,Típica,22730,0
0900900360238008,9,9,36,0238,8,Urbana,Típica,22384,0
0900900360238009,9,9,36,0238,9,Urbana,Típica,22851,0
0900900360238010,9,9,36,0238,10,Urbana,Típica,22444,0
0900900360238011,9,9,36,0238,11,Urbana,Típica,22530,0
0900900360238012,9,9,36,0238,12,Urbana,Típica,22529,0
0900900360238013,9,9,36,0238,13,Urbana,Típica,22528,0
0900900360238014,9,9,36,0238,14,Urbana,Típica,23208,0
0900900360238015,9,9,36,0238,15,Urbana,Típica,23205,0
0900900360238016,9,9,36,0238,16,Urbana,Típica,23206,0
0900900360238018,9,9,36,0238,18,Urbana,Típica,22527,0
0900900360238020,9,9,36,0238,20,Urbana,Típica,22526,0
0900900360238021,9,9,36,0238,21,Urbana,Típica,22525,0
0900900360238022,9,9,36,0238,22,Urbana,Típica,22524,0
0900900360238023,9,9,36,0238,23,Urbana,Típica,22523,0
0900900360238024,9,9,36,0238,24,Urbana,Típica,22522,0
0900900360238025,9,9,36,0238,25,Urbana,Típica,22729,0
0900900360238026,9,9,36,0238,26,Urbana,Típica,22521,0
0900900360238027,9,9,36,0238,27,Urbana,Típica,22519,0
0900900360238029,9,9,36,0238,29,Urbana,Típica,22805,0
0900900360238030,9,9,36,0238,30,Urbana,Típica,22806,0
0900900360238031,9,9,36,0238,31,Urbana,Típica,22844,0
0900900360238033,9,9,36,0238,33,Urbana,Típica,22644,0
0900900360238034,9,9,36,0238,34,Urbana,Típica,22677,0
0900900360238035,9,9,36,0238,35,Urbana,Típica,22676,0
0900900360238036,9,9,36,0238,36,Urbana,Típica,22675,0
0900900360238037,9,9,36,0238,37,Urbana,Típica,23333,0
0900900360238039,9,9,36,0238,39,Urbana,Típica,23106,0
0900900360238040,9,9,36,0238,40,Urbana,Típica,22643,0
0900900360238043,9,9,36,0238,43,Urbana,Típica,22518,0
0900900360238044,9,9,36,0238,44,Urbana,Típica,22517,0
0900900360238046,9,9,36,0238,46,Urbana,Típica,22516,0
0900900360238047,9,9,36,0238,47,Urbana,Típica,23105,0
0900900360238048,9,9,36,0238,48,Urbana,Típica,23113,0
0900900360238049,9,9,36,0238,49,Urbana,Típica,23118,0
0900900360238050,9,9,36,0238,50,Urbana,Típica,23107,0
0900900360238051,9,9,36,0238,51,Urbana,Típica,23207,0
0900900360242001,9,9,36,0242,1,Urbana,Típica,22515,0
0900900360242002,9,9,36,0242,2,Urbana,Típica,22514,0
0900900360242003,9,9,36,0242,3,Urbana,Típica,22867,0
0900900360242004,9,9,36,0242,4,Urbana,Típica,22868,0
0900900360242005,9,9,36,0242,5,Urbana,Típica,22378,0
0900900360242006,9,9,36,0242,6,Urbana,Típica,22513,0
0900900360242007,9,9,36,0242,7,Urbana,Típica,22512,0
0900900360242008,9,9,36,0242,8,Urbana,Típica,22511,0
0900900360242009,9,9,36,0242,9,Urbana,Típica,22510,0
0900900360242010,9,9,36,0242,10,Urbana,Típica,22509,0
0900900360242011,9,9,36,0242,11,Urbana,Típica,22869,0
0900900360242012,9,9,36,0242,12,Urbana,Típica,22870,0
0900900360242013,9,9,36,0242,13,Urbana,Típica,22839,0
0900900360242014,9,9,36,0242,14,Urbana,Típica,22508,0
0900900360242015,9,9,36,0242,15,Urbana,Típica,22807,0
0900900360242016,9,9,36,0242,16,Urbana,Típica,23321,0
0900900360242018,9,9,36,0242,18,Urbana,Típica,22808,0
0900900360242019,9,9,36,0242,19,Urbana,Típica,22845,0
0900900360242020,9,9,36,0242,20,Urbana,Típica,22871,0
0900900360242021,9,9,36,0242,21,Urbana,Típica,22840,0
0900900360242022,9,9,36,0242,22,Urbana,Típica,22841,0
0900900360242023,9,9,36,0242,23,Urbana,Típica,22507,0
0900900360242024,9,9,36,0242,24,Urbana,Típica,23112,0
0900900360242025,9,9,36,0242,25,Urbana,Típica,22674,0
0900900360242026,9,9,36,0242,26,Urbana,Típica,22383,0
0900900360242029,9,9,36,0242,29,Urbana,Típica,22842,0
0900900360242030,9,9,36,0242,30,Urbana,Típica,23157,0
0900900360242031,9,9,36,0242,31,Urbana,Típica,22673,0
0900900360242032,9,9,36,0242,32,Urbana,Típica,23075,0
0900900360242033,9,9,36,0242,33,Urbana,Típica,23332,0
0900900360242034,9,9,36,0242,34,Urbana,Típica,23155,0
0900900360242035,9,9,36,0242,35,Urbana,Típica,22609,0
0900900360242036,9,9,36,0242,36,Urbana,Típica,23108,0
0900900360242037,9,9,36,0242,37,Urbana,Típica,23119,0
0900900360242038,9,9,36,0242,38,Urbana,Típica,23232,0
0900900360242040,9,9,36,0242,40,Urbana,Típica,23076,0
0900900360242041,9,9,36,0242,41,Urbana,Típica,22506,0
0900900360242043,9,9,36,0242,43,Urbana,Típica,22809,0
0900900360242044,9,9,36,0242,44,Urbana,Típica,22810,0
0900900360242045,9,9,36,0242,45,Urbana,Típica,22811,0
0900900360242046,9,9,36,0242,46,Urbana,Típica,22872,0
0900900360242047,9,9,36,0242,47,Urbana,Típica,23154,0
0900900360242048,9,9,36,0242,48,Urbana,Típica,22812,0
0900900360242049,9,9,36,0242,49,Urbana,Típica,22505,0
0900900360242050,9,9,36,0242,50,Urbana,Típica,23225,0
0900900360242052,9,9,36,0242,52,Urbana,Típica,22642,0
0900900360242053,9,9,36,0242,53,Urbana,Típica,22746,0
0900900360242054,9,9,36,0242,54,Urbana,Típica,22504,0
0900900360242055,9,9,36,0242,55,Urbana,Típica,22672,0
0900900360242056,9,9,36,0242,56,Urbana,Típica,22671,0
0900900360242057,9,9,36,0242,57,Urbana,Típica,22503,0
0900900360242058,9,9,36,0242,58,Urbana,Típica,23110,0
0900900360242059,9,9,36,0242,59,Urbana,Típica,23111,0
0900900360242060,9,9,36,0242,60,Urbana,Típica,23156,0
0900900370100001,9,9,37,0100,1,Rural,Típica,23327,0
0900900370100002,9,9,37,0100,2,Rural,Típica,23306,0
0900900370100003,9,9,37,0100,3,Rural,Típica,23052,0
0900900370100004,9,9,37,0100,4,Rural,Típica,23053,0
0900900370100005,9,9,37,0100,5,Rural,Típica,23251,0
0900900370100006,9,9,37,0100,6,Rural,Típica,23346,0
0900900460539001,9,9,46,0539,1,Rural,Típica,22939,0
0900900460539002,9,9,46,0539,2,Rural,Típica,22940,0
0900900460539003,9,9,46,0539,3,Rural,Típica,22941,0
0900900460539004,9,9,46,0539,4,Rural,Típica,22942,0
0900900460539005,9,9,46,0539,5,Rural,Típica,22943,0
0900900460539006,9,9,46,0539,6,Rural,Típica,22944,0
0900900460539007,9,9,46,0539,7,Rural,Típica,22945,0
0900900460539008,9,9,46,0539,8,Rural,Típica,22946,0
0900900460539009,9,9,46,0539,9,Rural,Típica,22947,0
0900901030100001,9,9,103,0100,1,Rural,Típica,22879,0
0900901030100002,9,9,103,0100,2,Rural,Típica,22878,0
0900901030100003,9,9,103,0100,3,Rural,Típica,22882,0
0900901030100004,9,9,103,0100,4,Rural,Típica,22881,0
0900901030100005,9,9,103,0100,5,Rural,Típica,22880,0
0900901030100006,9,9,103,0100,6,Rural,Típica,23265,0
0900901520613001,9,9,152,0613,1,Urbana,Típica,23139,0
0900901520613002,9,9,152,0613,2,Urbana,Típica,22502,0
0900901520613004,9,9,152,0613,4,Urbana,Típica,22728,0
0900901520613005,9,9,152,0613,5,Urbana,Típica,22443,0
0900901520613006,9,9,152,0613,6,Urbana,Típica,22501,0
0900901520613008,9,9,152,0613,8,Urbana,Típica,22813,0
0900901520613009,9,9,152,0613,9,Urbana,Típica,22670,0
0900901520613010,9,9,152,0613,10,Urbana,Típica,22814,0
0900901520613011,9,9,152,0613,11,Urbana,Típica,22815,0
0900901520613012,9,9,152,0613,12,Urbana,Típica,22647,0
0900901520613013,9,9,152,0613,13,Urbana,Típica,22608,0
0900901520613014,9,9,152,0613,14,Urbana,Típica,23242,0
0900901520613015,9,9,152,0613,15,Urbana,Típica,23241,0
0900901520613016,9,9,152,0613,16,Urbana,Típica,23243,0
0900901520613017,9,9,152,0613,17,Urbana,Típica,22667,0
0900901520613021,9,9,152,0613,21,Urbana,Típica,22816,0
0900901520613022,9,9,152,0613,22,Urbana,Típica,23193,0
0900901520613026,9,9,152,0613,26,Urbana,Típica,23240,0
0900901520613027,9,9,152,0613,27,Urbana,Típica,22817,0
0900901520613028,9,9,152,0613,28,Urbana,Típica,22818,1
0900901520613029,9,9,152,0613,29,Urbana,Típica,23140,0
0900901520613030,9,9,152,0613,30,Urbana,Típica,23164,0
0900901520628001,9,9,152,0628,1,Urbana,Típica,22819,0
0900901520628002,9,9,152,0628,2,Urbana,Típica,22382,0
0900901520628003,9,9,152,0628,3,Urbana,Típica,22381,0
0900901520628004,9,9,152,0628,4,Urbana,Típica,22380,0
0900901520628005,9,9,152,0628,5,Urbana,Típica,22458,0
0900901520628006,9,9,152,0628,6,Urbana,Típica,22820,0
0900901520628007,9,9,152,0628,7,Urbana,Típica,22821,0
0900901520628008,9,9,152,0628,8,Urbana,Típica,22822,0
0900901520628009,9,9,152,0628,9,Urbana,Típica,22666,0
0900901520628010,9,9,152,0628,10,Urbana,Típica,22665,0
0900901520628011,9,9,152,0628,11,Urbana,Típica,22727,0
0900901520628012,9,9,152,0628,12,Urbana,Típica,22653,0
0900901520628013,9,9,152,0628,13,Urbana,Típica,22823,0
0900901520628014,9,9,152,0628,14,Urbana,Típica,22824,0
0900901520628015,9,9,152,0628,15,Urbana,Típica,22500,0
0900901520628016,9,9,152,0628,16,Urbana,Típica,22499,0
0900901520628017,9,9,152,0628,17,Urbana,Típica,23138,0
0900901520628018,9,9,152,0628,18,Urbana,Típica,23237,0
0900901520628019,9,9,152,0628,19,Urbana,Típica,22652,0
0900901520628020,9,9,152,0628,20,Urbana,Típica,22497,0
0900901520628022,9,9,152,0628,22,Urbana,Típica,22496,0
0900901520628023,9,9,152,0628,23,Urbana,Típica,22646,0
0900901520628024,9,9,152,0628,24,Urbana,Típica,22873,0
0900901520628027,9,9,152,0628,27,Urbana,Típica,22742,0
0900901520628028,9,9,152,0628,28,Urbana,Típica,22664,0
0900901520628030,9,9,152,0628,30,Urbana,Típica,22663,0
0900901520628033,9,9,152,0628,33,Urbana,Típica,23137,0
0900901520628034,9,9,152,0628,34,Urbana,Típica,23135,0
0900901520628035,9,9,152,0628,35,Urbana,Típica,23136,0
0900901520628036,9,9,152,0628,36,Urbana,Típica,23134,0
0900901610100001,9,9,161,0100,1,Rural,Típica,22920,0
0900901610100002,9,9,161,0100,2,Rural,Típica,22921,0
0900901610100003,9,9,161,0100,3,Rural,Típica,22922,0
0900901610100004,9,9,161,0100,4,Rural,Típica,22923,0
0900901670100001,9,9,167,0100,1,Rural,Típica,23246,0
0900901670100002,9,9,167,0100,2,Rural,Típica,23262,0
0900901680100001,9,9,168,0100,1,Rural,Típica,23254,0
0900901680100002,9,9,168,0100,2,Rural,Típica,23212,0
0900901680100003,9,9,168,0100,3,Rural,Típica,23213,0
0900901680100004,9,9,168,0100,4,Rural,Típica,23252,0
0900901680100005,9,9,168,0100,5,Rural,Típica,23253,0
0900901690100001,9,9,169,0100,1,Rural,Típica,22904,0
0900901690100002,9,9,169,0100,2,Rural,Típica,22903,0
0900901690100003,9,9,169,0100,3,Rural,Típica,22902,0
0900901690100004,9,9,169,0100,4,Rural,Típica,23055,0
0900901690100005,9,9,169,0100,5,Rural,Típica,22901,0
0900901710100001,9,9,171,0100,1,Rural,Típica,23176,0
0900901710100002,9,9,171,0100,2,Rural,Típica,23174,0
0900901710100003,9,9,171,0100,3,Rural,Típica,23175,0
0900901710100004,9,9,171,0100,4,Rural,Típica,23362,0
0900901740100001,9,9,174,0100,1,Rural,Típica,22495,0
0900901850539001,9,9,185,0539,1,Rural,Típica,22886,0
0900901850539002,9,9,185,0539,2,Rural,Típica,22883,0
0900901850539003,9,9,185,0539,3,Rural,Típica,22887,0
0900901850539004,9,9,185,0539,4,Rural,Típica,22891,0
0900901850539005,9,9,185,0539,5,Rural,Típica,22889,0
0900901870524001,9,9,187,0524,1,Rural,Típica,22494,0
0900901880524001,9,9,188,0524,1,Rural,Típica,23058,0
0900902110100001,9,9,211,0100,1,Rural,Típica,22725,0
0900902540539001,9,9,254,0539,1,Rural,Típica,22892,0
0900902540539002,9,9,254,0539,2,Rural,Típica,22890,0
0900902540539003,9,9,254,0539,3,Rural,Típica,22888,0
0900902540539004,9,9,254,0539,4,Rural,Típica,22893,0
0900902540539005,9,9,254,0539,5,Rural,Típica,22896,0
0900902540539006,9,9,254,0539,6,Rural,Típica,22895,0
0900902540539007,9,9,254,0539,7,Rural,Típica,22894,0
0900902540539008,9,9,254,0539,8,Rural,Típica,22885,0
0900902540539009,9,9,254,0539,9,Rural,Típica,22884,0
0900902540539010,9,9,254,0539,10,Rural,Típica,22897,0
0900902850524001,9,9,285,0524,1,Rural,Típica,22915,0
0900902850524002,9,9,285,0524,2,Rural,Típica,22916,0
0900902850524003,9,9,285,0524,3,Rural,Típica,22917,0
0900902850524004,9,9,285,0524,4,Rural,Típica,23235,0
0900902850524005,9,9,285,0524,5,Rural,Típica,22918,0
0900902850524006,9,9,285,0524,6,Rural,Típica,22919,0
0900902850524007,9,9,285,0524,7,Rural,Típica,23258,0
0900902920100001,9,9,292,0100,1,Rural,Típica,23169,0
0900902920100002,9,9,292,0100,2,Rural,Típica,23170,0
0900902920100003,9,9,292,0100,3,Rural,Típica,23171,0
0900902920100004,9,9,292,0100,4,Rural,Típica,23172,0
0900902920100005,9,9,292,0100,5,Rural,Típica,23173,0
0900902920100006,9,9,292,0100,6,Rural,Típica,23363,0
0900902970539001,9,9,297,0539,1,Rural,Típica,22948,0
0900902970539002,9,9,297,0539,2,Rural,Típica,22949,0
0900902970539003,9,9,297,0539,3,Rural,Típica,22950,0
0900902970539004,9,9,297,0539,4,Rural,Típica,22951,0
0900902970539005,9,9,297,0539,5,Rural,Típica,22952,0
0900902970539006,9,9,297,0539,6,Rural,Típica,22953,0
0900902970539007,9,9,297,0539,7,Rural,Típica,23073,0
0900902970539008,9,9,297,0539,8,Rural,Típica,22954,0
0900903000632001,9,9,300,0632,1,Urbana,Típica,22686,0
0900903000632002,9,9,300,0632,2,Urbana,Típica,22662,0
0900903000632003,9,9,300,0632,3,Urbana,Típica,22825,0
0900903000632004,9,9,300,0632,4,Urbana,Típica,22493,0
0900903000632005,9,9,300,0632,5,Urbana,Típica,22492,0
0900903000632006,9,9,300,0632,6,Urbana,Típica,22455,0
0900903000632007,9,9,300,0632,7,Urbana,Típica,23250,0
0900903000632008,9,9,300,0632,8,Urbana,Típica,23158,0
0900903000632009,9,9,300,0632,9,Urbana,Típica,22491,0
0900903000632010,9,9,300,0632,10,Urbana,Típica,22490,0
0900903000632011,9,9,300,0632,11,Urbana,Típica,22489,0
0900903000632012,9,9,300,0632,12,Urbana,Típica,22488,0
0900903000632013,9,9,300,0632,13,Urbana,Típica,22487,0
0900903000632014,9,9,300,0632,14,Urbana,Típica,22846,0
0900903000632015,9,9,300,0632,15,Urbana,Típica,22847,0
0900903000632017,9,9,300,0632,17,Urbana,Típica,23234,0
0900903000632018,9,9,300,0632,18,Urbana,Típica,22836,0
0900903000632019,9,9,300,0632,19,Urbana,Típica,22467,0
0900903000632020,9,9,300,0632,20,Urbana,Típica,22826,0
0900903000632021,9,9,300,0632,21,Urbana,Típica,22827,0
0900903000632022,9,9,300,0632,22,Urbana,Típica,22828,0
0900903000632023,9,9,300,0632,23,Urbana,Típica,22829,0
0900903000632024,9,9,300,0632,24,Urbana,Típica,22454,0
0900903000632025,9,9,300,0632,25,Urbana,Típica,22650,0
0900903000632026,9,9,300,0632,26,Urbana,Típica,22453,0
0900903000632027,9,9,300,0632,27,Urbana,Típica,23338,0
0900903000647001,9,9,300,0647,1,Urbana,Típica,22452,0
0900903000647002,9,9,300,0647,2,Urbana,Típica,22437,0
0900903000647003,9,9,300,0647,3,Urbana,Típica,22569,0
0900903000647004,9,9,300,0647,4,Urbana,Típica,22627,0
0900903000647005,9,9,300,0647,5,Urbana,Típica,22661,0
0900903000647006,9,9,300,0647,6,Urbana,Típica,22498,0
0900903000647007,9,9,300,0647,7,Urbana,Típica,22598,0
0900903000647008,9,9,300,0647,8,Urbana,Típica,22830,0
0900903000647009,9,9,300,0647,9,Urbana,Típica,22697,0
0900903000647010,9,9,300,0647,10,Urbana,Típica,22461,0
0900903000647011,9,9,300,0647,11,Urbana,Típica,22450,0
0900903000647012,9,9,300,0647,12,Urbana,Típica,22544,0
0900903000647013,9,9,300,0647,13,Urbana,Típica,22535,0
0900903000647014,9,9,300,0647,14,Urbana,Típica,22520,0
0900903000647015,9,9,300,0647,15,Urbana,Típica,23160,0
0900903000647016,9,9,300,0647,16,Urbana,Típica,22615,0
0900903000647017,9,9,300,0647,17,Urbana,Típica,22874,0
0900903000647018,9,9,300,0647,18,Urbana,Típica,22834,0
0900903000647019,9,9,300,0647,19,Urbana,Típica,22451,0
0900903000647020,9,9,300,0647,20,Urbana,Típica,22744,0
0900903000647021,9,9,300,0647,21,Urbana,Típica,22436,0
0900903000647022,9,9,300,0647,22,Urbana,Típica,22279,0
0900903000647024,9,9,300,0647,24,Urbana,Típica,23161,0
0900903000647026,9,9,300,0647,26,Urbana,Típica,22486,0
0900903000647027,9,9,300,0647,27,Urbana,Típica,22485,0
0900903000647028,9,9,300,0647,28,Urbana,Típica,22484,0
0900903000647029,9,9,300,0647,29,Urbana,Típica,23159,0
0900903030100001,9,9,303,0100,1,Rural,Típica,23228,0
0900903030100002,9,9,303,0100,2,Rural,Típica,23227,0
0900903030100003,9,9,303,0100,3,Rural,Típica,23167,0
0900903030100004,9,9,303,0100,4,Rural,Típica,23168,0
0900903030100005,9,9,303,0100,5,Rural,Típica,23226,0
0900903160100001,9,9,316,0100,1,Rural,Típica,23004,0
0900903160100002,9,9,316,0100,2,Rural,Típica,23005,0
0900903160100003,9,9,316,0100,3,Rural,Típica,23229,0
0900903160100004,9,9,316,0100,4,Rural,Típica,23006,0
0900903160100005,9,9,316,0100,5,Rural,Típica,23007,0
0900903160100006,9,9,316,0100,6,Rural,Típica,23191,0
0901000010012001,9,10,1,0012,1,Urbana,Típica,27193,0
0901000010012002,9,10,1,0012,2,Urbana,Típica,27192,0
0901000010012003,9,10,1,0012,3,Urbana,Típica,28371,0
0901000010012004,9,10,1,0012,4,Urbana,Típica,28704,0
0901000010012005,9,10,1,0012,5,Urbana,Típica,24729,0
0901000010012006,9,10,1,0012,6,Urbana,Típica,24728,0
0901000010012007,9,10,1,0012,7,Urbana,Típica,24727,0
0901000010012008,9,10,1,0012,8,Urbana,Típica,23599,0
0901000010012009,9,10,1,0012,9,Urbana,Típica,23598,0
0901000010012010,9,10,1,0012,10,Urbana,Típica,27191,0
0901000010012011,9,10,1,0012,11,Urbana,Típica,27190,0
0901000010012012,9,10,1,0012,12,Urbana,Típica,28370,0
0901000010012013,9,10,1,0012,13,Urbana,Típica,28643,0
0901000010012014,9,10,1,0012,14,Urbana,Típica,28642,0
0901000010012015,9,10,1,0012,15,Urbana,Típica,28644,0
0901000010012016,9,10,1,0012,16,Urbana,Típica,27189,0
0901000010012017,9,10,1,0012,17,Urbana,Típica,27188,0
0901000010012018,9,10,1,0012,18,Urbana,Típica,27187,0
0901000010012019,9,10,1,0012,19,Urbana,Típica,28369,0
0901000010012020,9,10,1,0012,20,Urbana,Típica,28645,0
0901000010012021,9,10,1,0012,21,Urbana,Típica,27526,0
0901000010012022,9,10,1,0012,22,Urbana,Típica,24726,0
0901000010012023,9,10,1,0012,23,Urbana,Típica,28368,0
0901000010027001,9,10,1,0027,1,Urbana,Típica,28357,0
0901000010027002,9,10,1,0027,2,Urbana,Contenedora,28725,0
0901000010027007,9,10,1,0027,7,Urbana,Típica,28671,0
0901000010027009,9,10,1,0027,9,Urbana,Típica,28670,0
0901000010027010,9,10,1,0027,10,Urbana,Edificio-Manzana,28663,0
0901000010027011,9,10,1,0027,11,Urbana,Típica,28360,0
0901000010027012,9,10,1,0027,12,Urbana,Típica,28366,0
0901000010027013,9,10,1,0027,13,Urbana,Típica,28359,0
0901000010027014,9,10,1,0027,14,Urbana,Típica,28358,0
0901000010027015,9,10,1,0027,15,Urbana,Típica,28361,0
0901000010027016,9,10,1,0027,16,Urbana,Típica,28363,0
0901000010027017,9,10,1,0027,17,Urbana,Típica,28362,0
0901000010027019,9,10,1,0027,19,Urbana,Contenida,28652,0
0901000010027020,9,10,1,0027,20,Urbana,Contenida,28649,0
0901000010027021,9,10,1,0027,21,Urbana,Edificio-Manzana,28648,0
0901000010027022,9,10,1,0027,22,Urbana,Edificio-Manzana,28647,0
0901000010027023,9,10,1,0027,23,Urbana,Edificio-Manzana,28665,0
0901000010027024,9,10,1,0027,24,Urbana,Contenida,28658,0
0901000010027025,9,10,1,0027,25,Urbana,Contenida,28657,0
0901000010027026,9,10,1,0027,26,Urbana,Edificio-Manzana,28659,0
0901000010027027,9,10,1,0027,27,Urbana,Edificio-Manzana,28656,0
0901000010027028,9,10,1,0027,28,Urbana,Edificio-Manzana,28666,0
0901000010027029,9,10,1,0027,29,Urbana,Contenida,28655,0
0901000010027030,9,10,1,0027,30,Urbana,Contenida,28660,0
0901000010027031,9,10,1,0027,31,Urbana,Edificio-Manzana,28654,0
0901000010027032,9,10,1,0027,32,Urbana,Edificio-Manzana,28653,0
0901000010027033,9,10,1,0027,33,Urbana,Edificio-Manzana,28662,0
0901000010027035,9,10,1,0027,35,Urbana,Edificio-Manzana,28726,0
0901000010027036,9,10,1,0027,36,Urbana,Contenida,28727,0
0901000010027039,9,10,1,0027,39,Urbana,Edificio-Manzana,28646,0
0901000010027040,9,10,1,0027,40,Urbana,Edificio-Manzana,28664,0
0901000010027041,9,10,1,0027,41,Urbana,Contenida,28661,0
0901000010027042,9,10,1,0027,42,Urbana,Contenida,28728,0
0901000010027043,9,10,1,0027,43,Urbana,Contenida,28729,0
0901000010027044,9,10,1,0027,44,Urbana,Contenida,28730,0
0901000010027046,9,10,1,0027,46,Urbana,Típica,28364,0
0901000010027047,9,10,1,0027,47,Urbana,Típica,28705,0
0901000010027048,9,10,1,0027,48,Urbana,Edificio-Manzana,28651,0
0901000010027049,9,10,1,0027,49,Urbana,Contenida,28650,0
0901000010031001,9,10,1,0031,1,Urbana,Típica,23597,0
0901000010031002,9,10,1,0031,2,Urbana,Típica,23596,0
0901000010031003,9,10,1,0031,3,Urbana,Típica,28640,0
0901000010031004,9,10,1,0031,4,Urbana,Típica,28639,0
0901000010031005,9,10,1,0031,5,Urbana,Típica,28604,0
0901000010031006,9,10,1,0031,6,Urbana,Típica,28677,1
0901000010031007,9,10,1,0031,7,Urbana,Típica,27186,0
0901000010031008,9,10,1,0031,8,Urbana,Típica,24725,0
0901000010031009,9,10,1,0031,9,Urbana,Típica,24724,0
0901000010031010,9,10,1,0031,10,Urbana,Típica,28641,0
0901000010031011,9,10,1,0031,11,Urbana,Típica,28706,0
0901000010031012,9,10,1,0031,12,Urbana,Típica,28607,0
0901000010031013,9,10,1,0031,13,Urbana,Típica,28707,0
0901000010031014,9,10,1,0031,14,Urbana,Típica,28678,0
0901000010031015,9,10,1,0031,15,Urbana,Típica,27185,0
0901000010031016,9,10,1,0031,16,Urbana,Típica,24723,0
